ad_id,ad_tone
x_494823352572174,Promote
x_791561168798446,Promote
x_1297117724357436,Promote
x_1840711646280197,Promote
x_3236911709884307,Promote
x_655114879454793,Promote
x_1470274900144525,Promote
x_3304904103055770,Promote
x_523153499653131,Promote
x_462903005939293,Promote
x_536475811654192,Promote
x_769428370814527,Promote
x_817571349294780,Promote
x_877025833461066,Promote
x_5613129752099684,Promote
x_462255162540465,Promote
x_532591578867635,Promote
x_1150375105888041,Promote
x_884898739545194,Promote
x_604152524786523,Promote
x_656797326011398,Promote
x_953751125585809,Promote
x_1076294949722552,Promote
x_1129999294621029,Promote
x_673657157427609,Contrast
x_448250450762646,Promote
x_682768750079725,Promote
x_658248372350909,Promote
x_668830038149012,Promote
x_5835434529823954,Promote
x_803940430933935,Promote
x_2271925072983590,Promote
x_673295117443694,Promote
x_1532727877175373,Promote
x_1414147645779414,Promote
x_1168996220693086,Promote
x_621609399372863,Promote
x_1562740480811079,Promote
x_1437405843419685,Contrast
x_5238949922880807,Contrast
x_5394413220654784,Contrast
x_478906640765055,Contrast
x_761052964973546,Contrast
x_610461227490044,Attack
x_650549620098006,Promote
x_448676187157179,Promote
x_837366454273022,Promote
x_1160611564881849,Promote
x_635844808003190,Promote
x_1147451342534599,Promote
x_582382990243598,Promote
x_635761624864654,Promote
x_636570274633816,Promote
x_776459766759118,Promote
x_6001949313149611,Promote
x_656119826249011,Contrast
x_495960878835571,Promote
x_774941293574143,Promote
x_1440973649764899,Promote
x_1511577285920035,Promote
x_887204542268369,Promote
x_631827478733295,Promote
x_508913464623705,Promote
x_3450955191846756,Promote
x_1598061563963407,Promote
x_1010806683117848,Promote
x_498954408800209,Promote
x_693712531766795,Promote
x_512943734063426,Promote
x_1437367843421082,Promote
x_1175896203049399,Promote
x_509293634400802,Promote
x_1907202436292446,Promote
x_825823015234766,Promote
x_955150258774207,Promote
x_5363126893798486,Promote
x_855315382321247,Promote
x_670008131399265,Promote
x_464619942401605,Promote
x_1556139041513571,Promote
x_489479422929228,Promote
x_632672605227843,Promote
x_1240605193462033,Promote
x_1262223690986886,Promote
x_834604717735883,Promote
x_1154423632165228,Promote
x_893568608293545,Promote
x_5546002732147818,Contrast
x_436306388577496,Promote
x_509049577531242,Promote
x_3229845290663036,Promote
x_432486339031957,Promote
x_668247611310159,Promote
x_523447525919103,Promote
x_8556719404398094,Promote
x_429131289404522,Promote
x_2172388352934274,Promote
x_1543316276115900,Promote
x_682386136637162,Promote
x_3347285152258325,Promote
x_652230639765607,Promote
x_855861695595066,Promote
x_5229846640460140,Promote
x_1270252476851824,Promote
x_1251651545689840,Promote
x_855366328796970,Promote
x_670672137975492,Promote
x_399307892402110,Promote
x_1286697452091867,Promote
x_499760395433291,Contrast
x_819834452591573,Attack
x_2377305079093481,Attack
x_5978859662134758,Attack
x_803125850922277,Promote
x_1739990823037262,Contrast
x_1155940785343424,Promote
x_1703489643377848,Promote
x_1502701363477160,Promote
x_3307274576186995,Promote
x_502848221551781,Promote
x_520405979610041,Promote
x_657677479303440,Promote
x_2324224954410935,Promote
x_2109835462533730,Promote
x_557796532773908,Promote
x_421745653479658,Promote
x_887816085717981,Promote
x_410651677743382,Contrast
x_621454323058316,Promote
x_438930528354074,Promote
x_848602706146600,Promote
x_433302148959744,Promote
x_1501618583676752,Promote
x_846152706735492,Promote
x_1757558024612665,Promote
x_1159339358035028,Promote
x_448288627409648,Promote
x_1195961934290449,Promote
x_533112945321051,Promote
x_814247323021908,Promote
x_1533930007046947,Promote
x_568669525018720,Promote
x_696883015373933,Promote
x_628691702068289,Promote
x_1045669409444404,Promote
x_522751585993972,Promote
x_466006265594167,Promote
x_1255869808598920,Promote
x_428078719295984,Promote
x_641962274232512,Promote
x_624799559387162,Promote
x_851498326217607,Promote
x_513496537011979,Promote
x_504183764900068,Promote
x_668632117931946,Promote
x_1216416872269404,Promote
x_890815278569773,Promote
x_334140012268528,Contrast
x_1265910100830937,Contrast
x_845334246464953,Contrast
x_1478999705936642,Attack
x_640477237586790,Promote
x_657702219050133,Promote
x_644437633731643,Contrast
x_899026064839621,Contrast
x_831026758138245,Contrast
x_2844708099005908,Contrast
x_621021862728412,Contrast
x_403636865177596,Contrast
x_1151722122429134,Promote
x_804612640678840,Contrast
x_1785256355156387,Contrast
x_1263514177557975,Promote
x_1613900439027122,Promote
x_1131452051122990,Promote
x_871712277525580,Promote
x_8243549062354275,Promote
x_457390486498286,Promote
x_1144389456181523,Promote
x_1843820469296531,Promote
x_918278592474663,Promote
x_500131412017521,Promote
x_3345471009057492,Promote
x_522746989300963,Promote
x_1490578861426322,Promote
x_2260121920821894,Promote
x_3240393336218989,Attack
x_1190678261817790,Promote
x_474402354496782,Promote
x_690012608846867,Promote
x_428034179514945,Contrast
x_3262371877349664,Contrast
x_480859574067591,Contrast
x_526089772230570,Promote
x_5519152378138840,Contrast
x_2260519664119159,Promote
x_676525250396419,Contrast
x_493060999415386,Promote
x_648498250164225,Promote
x_813409579908088,Promote
x_1028283261903003,Promote
x_817297822816637,Promote
x_5515727535215783,Promote
x_656848212680925,Contrast
x_1226881097880409,Promote
x_634837568378602,Attack
x_5437327696374637,Attack
x_1246635109470674,Contrast
x_793616565087140,Promote
x_823142592260705,Promote
x_1586463935102404,Promote
x_1133403060944103,Contrast
x_795346708417961,Contrast
x_1094925854484906,Promote
x_818086466059735,Promote
x_418951463727652,Promote
x_812067966781168,Attack
x_5748931141812817,Promote
x_654599156388964,Contrast
x_1322127061861749,Promote
x_3048070195492895,Promote
x_844411439857036,Attack
x_838359730512838,Promote
x_589362112879802,Promote
x_480484067455314,Promote
x_1602398590192220,Promote
x_836334294174393,Promote
x_424299159890431,Promote
x_2627844894037634,Promote
x_833005424547396,Promote
x_870531670778319,Promote
x_488374219976415,Promote
x_3327268094156060,Attack
x_1501056047009024,Promote
x_476655297767231,Promote
x_5059100604189908,Contrast
x_1670803719983240,Contrast
x_514809760207524,Contrast
x_5630443197050532,Contrast
x_835961954200527,Contrast
x_512002290793951,Promote
x_615614553592703,Contrast
x_659065169180025,Contrast
x_1416217569200695,Contrast
x_835475924243399,Contrast
x_1250270419085870,Contrast
x_3300603756895475,Promote
x_1885939871759050,Promote
x_1775852266114438,Contrast
x_513438637315567,Contrast
x_3360980287516748,Promote
x_2263557103827139,Promote
x_1159194675014631,Promote
x_1145410709391091,Promote
x_478028217696260,Promote
x_484306130322039,Promote
x_1282283519280275,Promote
x_1269230630540842,Promote
x_3201185936878244,Contrast
x_3208856726093113,Contrast
x_648331563402585,Contrast
x_514851637205240,Contrast
x_627543992437561,Contrast
x_1193945464534887,Contrast
x_460416689539300,Contrast
x_825884092082997,Contrast
x_1837190793292917,Contrast
x_1161583711443738,Contrast
x_513775807430287,Contrast
x_668510111298956,Contrast
x_2327560654059787,Contrast
x_535594038408077,Contrast
x_1509013432845021,Contrast
x_2296095397224434,Contrast
x_3287332154883360,Contrast
x_821191789075480,Attack
x_5488590234556689,Contrast
x_1266398817473499,Contrast
x_1191385085083546,Contrast
x_1890969871234690,Contrast
x_489287256574921,Contrast
x_3373977276216367,Contrast
x_5436959853098244,Contrast
x_528950098741016,Contrast
x_1150753099210780,Contrast
x_1268110064041301,Contrast
x_6124129167598515,Contrast
x_652121046426191,Contrast
x_453818873519274,Contrast
x_1222227575310777,Contrast
x_1843388926002229,Contrast
x_1035924397804182,Contrast
x_1910419165829438,Contrast
x_474277341322688,Contrast
x_1462526750880675,Contrast
x_496438055706227,Contrast
x_1273168340193952,Contrast
x_611058120723565,Contrast
x_793951915213586,Contrast
x_1359229638227527,Contrast
x_631387821717926,Contrast
x_638308871020776,Contrast
x_417766730430660,Contrast
x_1107918096499511,Contrast
x_419715026985164,Contrast
x_1157158258203117,Contrast
x_472913631440770,Contrast
x_2323540261131635,Contrast
x_2347386728775897,Contrast
x_767729814519044,Contrast
x_4404386526353097,Contrast
x_1404196410103284,Contrast
x_627535909090300,Contrast
x_706847180749930,Contrast
x_1142119330014466,Contrast
x_1148164562802409,Contrast
x_833022024735035,Contrast
x_687726385763070,Attack
x_1213540752542864,Attack
x_1493073017783614,Attack
x_422806376653750,Contrast
x_670727900748800,Contrast
x_777844986860266,Contrast
x_572960487954109,Contrast
x_756916592068128,Contrast
x_772631693821521,Contrast
x_802680937722372,Contrast
x_1051912978770672,Contrast
x_774742117079391,Contrast
x_642663097575024,Contrast
x_1301451543961645,Contrast
x_1032646740748337,Attack
x_655636842578473,Attack
x_622057356030283,Contrast
x_1518460005275309,Contrast
x_661876621700971,Contrast
x_1118055369086842,Contrast
x_817433913028292,Contrast
x_643739117460483,Contrast
x_781800682938888,Contrast
x_1055086931815199,Contrast
x_598098705376033,Contrast
x_1123163768273525,Contrast
x_538592617714181,Contrast
x_5446928078720311,Promote
x_809482496960984,Promote
x_810215873581303,Promote
x_1972809492914640,Promote
x_661260055390881,Promote
x_656661992762128,Promote
x_667122655027289,Promote
x_815268229729503,Promote
x_521278172847607,Promote
x_639310137651273,Promote
x_1548398912276166,Promote
x_543294810962423,Promote
x_637847981338211,Promote
x_822049405773172,Promote
x_549894443810186,Promote
x_985694575720355,Promote
x_644402030359551,Promote
x_890522648601215,Promote
x_978228939799666,Promote
x_1975159826208434,Promote
x_655903896126029,Promote
x_1052516048753763,Promote
x_850809906282998,Promote
x_1793112984382400,Promote
x_5465692646812914,Promote
x_635092564771161,Promote
x_1332859414153860,Promote
x_561406789082466,Promote
x_508191354541207,Promote
x_509475131220232,Promote
x_658601245986694,Promote
x_429158769326597,Promote
x_651128753313855,Promote
x_6732894043487948,Promote
x_637922841193018,Promote
x_672571374294863,Promote
x_793527991947069,Promote
x_1193701698163393,Promote
x_1829801090721724,Promote
x_597472662169489,Contrast
x_703457153957173,Promote
x_557399732862163,Contrast
x_780748796475142,Promote
x_5004202473012755,Attack
x_474644137897437,Promote
x_832919634735785,Promote
x_822730378737728,Promote
x_1266532007467731,Promote
x_495070425439606,Promote
x_768980530875944,Promote
x_823101495784957,Promote
x_661579918821808,Promote
x_641470800761287,Promote
x_5896924853671587,Promote
x_5492887017457605,Promote
x_362085936092408,Promote
x_499451331905351,Promote
x_362594729384238,Contrast
x_1506045203190399,Contrast
x_511625133883138,Contrast
x_663965288572890,Contrast
x_506633508030065,Contrast
x_5740528782636382,Promote
x_1099799714231252,Promote
x_1166649917614273,Promote
x_832335584564181,Contrast
x_394472222755444,Contrast
x_632289811901047,Contrast
x_1070258143687792,Contrast
x_1098243140880566,Contrast
x_1163337784613198,Contrast
x_2386323368200911,Contrast
x_631137681788265,Contrast
x_639074877614792,Contrast
x_796352241433847,Contrast
x_816320276371963,Contrast
x_465356395693365,Contrast
x_1443116776093838,Promote
x_1308842496583399,Promote
x_1043684776327363,Promote
x_1573200933122733,Promote
x_3249100818639241,Promote
x_764700068165011,Promote
x_795418358202226,Contrast
x_826142401846469,Attack
x_6286900221336345,Contrast
x_513518923554332,Promote
x_529355912333782,Promote
x_8207486189322619,Promote
x_617776483382147,Contrast
x_1122883698322524,Promote
x_623047346038414,Contrast
x_501365741402331,Contrast
x_539164301301937,Contrast
x_2998382867121288,Contrast
x_1710226996019565,Contrast
x_565817738673696,Attack
x_1097931961083390,Contrast
x_634668508033727,Attack
x_1302604850513818,Attack
x_490881919277892,Contrast
x_402331858754644,Contrast
x_844221903593754,Promote
x_1127785511449122,Attack
x_1235103847060282,Contrast
x_3397609517186312,Attack
x_1224144251481411,Contrast
x_544603021006666,Promote
x_2940159892796136,Promote
x_1728357864231466,Promote
x_1315227215970566,Contrast
x_1553398228405644,Promote
x_1168325453757984,Contrast
x_2970324299927199,Promote
x_517292753285013,Promote
x_826925911942657,Attack
x_666544584857183,Contrast
x_657003105786168,Contrast
x_627168169121277,Contrast
x_3191041294542111,Promote
x_3212007139053331,Contrast
x_645531187131577,Contrast
x_829865228257758,Promote
x_643415534127662,Contrast
x_1185649048824365,Promote
x_503289981518112,Attack
x_3322767044672753,Promote
x_425420366426980,Contrast
x_667621488273943,Contrast
x_1536426680139206,Contrast
x_561851265748766,Contrast
x_651777606459975,Contrast
x_1153240092217737,Contrast
x_3508287282719656,Contrast
x_1124416124867923,Contrast
x_490946992960556,Promote
x_434795708764678,Contrast
x_1487948861646017,Promote
x_590627862637149,Promote
x_736004584138837,Promote
x_1107639176519488,Promote
x_1082547659122211,Promote
x_490462383131519,Promote
x_665545981602032,Contrast
x_643978063915160,Promote
x_473194004746866,Contrast
x_792430088637778,Contrast
x_463134675620536,Attack
x_2435991813249753,Promote
x_470133798401536,Promote
x_1081451192567203,Promote
x_1808648616140294,Attack
x_818394819196752,Promote
x_5437541826293165,Promote
x_1157265861805819,Contrast
x_773857840513677,Promote
x_352610203687130,Contrast
x_632507268534790,Promote
x_1560736394363876,Attack
x_1761648830858873,Promote
x_1167111804162560,Attack
x_1435678890285962,Promote
x_2416869388470412,Promote
x_1053238635361879,Contrast
x_1873793826300297,Attack
x_1354375055303274,Promote
x_2873640402932975,Contrast
x_505001448158720,Contrast
x_2053547505033690,Contrast
x_1246919736119985,Contrast
x_1090427978288841,Contrast
x_1209977686525093,Contrast
x_659169872492301,Promote
x_789391125691334,Promote
x_1284054409024944,Promote
x_1190281458315807,Promote
x_431476505804719,Promote
x_3024964581140409,Promote
x_684721129572821,Contrast
x_634878354949261,Promote
x_631994675090099,Promote
x_486739029880730,Contrast
x_795918635035115,Promote
x_834668107888634,Promote
x_2135860186586843,Contrast
x_852521045880672,Promote
x_1236161097323881,Promote
x_1228446107888523,Promote
x_807439500316816,Promote
x_415043097287197,Promote
x_1525915861184547,Promote
x_864787851348934,Promote
x_626165432293337,Promote
x_1048073805967560,Promote
x_498330498691523,Promote
x_609359644299425,Promote
x_596600212266370,Promote
x_1312081056222383,Promote
x_663527805140725,Promote
x_1725306817837820,Contrast
x_417823593894197,Promote
x_771911623906558,Promote
x_5587371368045327,Promote
x_586918519857336,Promote
x_1866996903648088,Promote
x_1377840165957153,Promote
x_457286266299202,Promote
x_1602137080220144,Promote
x_1462673187596736,Attack
x_522877849655035,Promote
x_3272328259673120,Promote
x_965977297693436,Promote
x_1040871299912928,Promote
x_1555024181618495,Promote
x_1293637624787169,Promote
x_794100158335203,Promote
x_1461413117703112,Contrast
x_478112584224055,Contrast
x_820056165687936,Contrast
x_405018424905135,Contrast
x_409516104726418,Attack
x_6044073415626540,Contrast
x_5852991764724914,Contrast
x_659591432259682,Attack
x_818775016235677,Promote
x_815328423015122,Promote
x_5861450413893766,Promote
x_494400595897508,Promote
x_646397446874342,Promote
x_1966995136831088,Promote
x_1775158289486576,Promote
x_1704004619978283,Promote
x_765029684726504,Promote
x_363244579187355,Promote
x_598440345216986,Promote
x_838643307077299,Promote
x_367398008745095,Promote
x_762577194861148,Promote
x_474551134642664,Promote
x_806977070590152,Promote
x_855163885485881,Promote
x_869586760716079,Attack
x_444946177555709,Promote
x_494500565898111,Promote
x_1459070267933930,Promote
x_1300821150750607,Contrast
x_810878080335634,Contrast
x_383880823915579,Contrast
x_867008110958675,Contrast
x_867117298000221,Promote
x_419444220360653,Contrast
x_562162329050694,Contrast
x_1276378206534090,Promote
x_1499164153935929,Promote
x_581836186962537,Promote
x_367933212154855,Contrast
x_484791593602294,Contrast
x_518954749784023,Contrast
x_660927865682345,Contrast
x_836061927738681,Contrast
x_1089610431720725,Contrast
x_1181728255756222,Contrast
x_1298790774222516,Contrast
x_1343389256198038,Contrast
x_1495157370952038,Contrast
x_3251811848367854,Contrast
x_3378779182436620,Contrast
x_3396253550617465,Contrast
x_5241632432608554,Contrast
x_507108487993180,Contrast
x_504432254942959,Contrast
x_816983956173809,Contrast
x_1356306145110529,Attack
x_1258029618324687,Contrast
x_1309623119839369,Contrast
x_1811875759166679,Promote
x_445083370870985,Contrast
x_602562648286605,Promote
x_1582004572246863,Contrast
x_685741026395012,Contrast
x_666623344797053,Contrast
x_1042387569782943,Promote
x_501936695166930,Attack
x_428445705937402,Promote
x_1179975329566826,Promote
x_637567934561853,Contrast
x_1073745673286402,Promote
x_1237833863446332,Promote
x_1329884224465841,Promote
x_836824207446718,Promote
x_1484823185350708,Promote
x_1153168055573133,Promote
x_857051588787590,Promote
x_5747844585258337,Contrast
x_656740135843480,Promote
x_405168561677804,Promote
x_1244512763050623,Promote
x_1492120734591006,Promote
x_430792065891511,Promote
x_350623220599153,Promote
x_807935103760949,Contrast
x_3423238144573221,Contrast
x_646408037018536,Contrast
x_458652006360044,Contrast
x_658526918954924,Contrast
x_1310161406474086,Contrast
x_856143422465936,Promote
x_3332488613639525,Promote
x_3407493396165697,Contrast
x_1566190123815309,Promote
x_1137347146886114,Contrast
x_849253296080663,Promote
x_3350118978642065,Contrast
x_658852075634091,Contrast
x_423821499929517,Contrast
x_497886415632551,Contrast
x_505934454769024,Promote
x_519263636387860,Contrast
x_441115121495957,Promote
x_517997366991687,Promote
x_548296957300490,Promote
x_850422056325780,Promote
x_489375459895835,Contrast
x_821690155616957,Contrast
x_1717210888672584,Promote
x_699060251115185,Contrast
x_1191201018097820,Contrast
x_2354806871342464,Contrast
x_1171769876750147,Promote
x_1842243112823568,Promote
x_5448936561872223,Promote
x_654787329484601,Contrast
x_1167049157229825,Promote
x_521183369515962,Contrast
x_5673550046073057,Contrast
x_503029571720737,Contrast
x_1079730422689943,Contrast
x_488741319938658,Promote
x_541488284393536,Promote
x_479195287576153,Promote
x_496790752491033,Promote
x_629363098863088,Promote
x_637514187828151,Promote
x_651191026654139,Promote
x_836809077758816,Promote
x_1162381061357755,Promote
x_451385013804235,Promote
x_466825125546464,Promote
x_440308081521250,Promote
x_666060561589071,Promote
x_919718819433399,Promote
x_3329504787293167,Promote
x_822988642229491,Promote
x_849398829817764,Promote
x_895253241638782,Promote
x_1122596498649561,Promote
x_3216742338549699,Promote
x_696555704729263,Promote
x_1111821696362829,Promote
x_430218442523478,Promote
x_497905182389398,Promote
x_641357837668683,Promote
x_658248455916643,Promote
x_796489804974122,Promote
x_535535848393489,Promote
x_640796267600272,Promote
x_1454992631689046,Promote
x_1247141119166965,Promote
x_3356941684539368,Promote
x_441459064736869,Promote
x_626453305755953,Attack
x_613752273801568,Contrast
x_834484747545277,Promote
x_504824358141381,Contrast
x_432231479090720,Attack
x_830795624619265,Attack
x_884967915806517,Attack
x_1085988145447175,Attack
x_5734353543251754,Attack
x_652433689684330,Attack
x_669184021287069,Attack
x_506511130959426,Attack
x_1089913891728083,Promote
x_496257109091943,Promote
x_697850754662626,Promote
x_706463660382284,Promote
x_3009159966055442,Promote
x_632398858565496,Promote
x_650654979967693,Promote
x_665809624956449,Promote
x_1182475989040455,Promote
x_2280480605466352,Promote
x_5803869699679068,Promote
x_493340579428126,Promote
x_2023864378003200,Promote
x_3278389969116006,Promote
x_519630239708551,Promote
x_813180563068166,Promote
x_8564604023557350,Promote
x_514368360267388,Promote
x_517270899964948,Promote
x_517749733240379,Promote
x_5652142854893241,Promote
x_527638232112625,Promote
x_3363706773916601,Promote
x_579211800639924,Promote
x_1170088630558252,Promote
x_442514667997767,Promote
x_2267188270114123,Promote
x_842590876746112,Promote
x_1095483374673137,Promote
x_2327928440697678,Promote
x_1123692221855868,Promote
x_1067769720565940,Promote
x_1050891622274387,Contrast
x_425833629734175,Contrast
x_668924178224154,Contrast
x_1134494094109882,Contrast
x_504863898185711,Promote
x_876689276828983,Promote
x_453351306864747,Promote
x_638499284617688,Contrast
x_666586854863213,Contrast
x_2288406341336307,Promote
x_1135726024038544,Promote
x_792360768511437,Contrast
x_3262307844022836,Contrast
x_1510047156084628,Promote
x_637892267971331,Contrast
x_652507429610795,Contrast
x_531032905023990,Promote
x_3646290102267840,Contrast
x_841738683533465,Contrast
x_534647425166712,Contrast
x_488025656605407,Contrast
x_5566019313484660,Contrast
x_415859650758041,Contrast
x_877196320325996,Promote
x_512175977450516,Promote
x_3221533644730974,Promote
x_500800151959089,Promote
x_644857380382614,Promote
x_684860639929076,Promote
x_867890047679016,Promote
x_505461128153036,Promote
x_1040214436656623,Promote
x_820544592479267,Promote
x_840113087415452,Promote
x_1055756018429325,Promote
x_830595531475920,Promote
x_1577252956047728,Promote
x_520640546235452,Promote
x_1633336757060519,Promote
x_3311536885753411,Promote
x_3488201001416195,Promote
x_650452489744021,Promote
x_1153621525559525,Promote
x_1213735642530345,Promote
x_1031864207432615,Promote
x_1113734812585338,Contrast
x_2221798101321224,Contrast
x_5602935019800354,Contrast
x_454633510102759,Contrast
x_507076451267612,Contrast
x_613636767175348,Contrast
x_823963448877979,Contrast
x_5433219523461298,Contrast
x_486993696700085,Contrast
x_1563843707407916,Promote
x_3413882925603253,Contrast
x_446440747579327,Promote
x_501056535008342,Promote
x_616542696699640,Promote
x_1558149167971457,Promote
x_431918152413365,Promote
x_674075283929242,Promote
x_1138416600110625,Promote
x_3295504557360663,Promote
x_5589605554432639,Promote
x_5797327890278033,Promote
x_515745809997292,Promote
x_607497111163044,Promote
x_646493063665314,Promote
x_772585817144436,Promote
x_816141372872077,Promote
x_1491435544701387,Promote
x_782496369706908,Promote
x_1172222600033423,Promote
x_1241569086625553,Promote
x_5349714871806243,Promote
x_1356702424862834,Promote
x_1276369079788221,Promote
x_5780924191926099,Promote
x_532453431936281,Promote
x_5225299287581253,Promote
x_1148429005770955,Promote
x_1167653710489788,Promote
x_1230268847771294,Attack
x_1280709879410711,Contrast
x_818466749292326,Contrast
x_1822624244750893,Attack
x_574208941171996,Attack
x_460794782754341,Attack
x_786686665930352,Contrast
x_1197552884126175,Contrast
x_851905602638995,Attack
x_1154029022132006,Attack
x_1227238101405855,Contrast
x_1234364977356689,Contrast
x_1497104637471384,Attack
x_2918042835166485,Contrast
x_5523360151076726,Contrast
x_1428714984319531,Contrast
x_492892392274194,Promote
x_461870912654339,Promote
x_1119537382266127,Contrast
x_502492368263654,Promote
x_642470360822097,Contrast
x_641628344183610,Promote
x_580608663821204,Promote
x_643879387341697,Promote
x_1181280039142952,Promote
x_1775803806119305,Promote
x_809987723644660,Contrast
x_1330022021139043,Contrast
x_512323080518952,Promote
x_787814869107298,Promote
x_683807629743482,Promote
x_491242103046899,Promote
x_612921953945396,Promote
x_513872100605268,Promote
x_1314647649283457,Promote
x_1144791369808526,Promote
x_1773542649711149,Promote
x_1718391728529865,Promote
x_518562636447443,Promote
x_3269363646649717,Promote
x_416736667125956,Contrast
x_502807688153510,Contrast
x_650100843308979,Contrast
x_783763182895427,Contrast
x_1485281741975413,Contrast
x_413423514307661,Contrast
x_426278936327404,Contrast
x_492625726111110,Contrast
x_796776178287212,Contrast
x_1132588990694565,Contrast
x_1144817509498929,Contrast
x_1429889267503194,Contrast
x_1494618804299452,Contrast
x_881966976054333,Contrast
x_550135870448799,Contrast
x_635201588075328,Contrast
x_780551666574887,Contrast
x_1082503222367567,Promote
x_4462434887214865,Promote
x_2060180230832580,Promote
x_795045678476084,Promote
x_837629857674855,Contrast
x_1170944756848428,Promote
x_489351692949406,Promote
x_655255132776509,Promote
x_496887279164911,Promote
x_1362568367880068,Promote
x_1456253878197085,Promote
x_689311152396730,Contrast
x_1254548411756049,Promote
x_1305693676842649,Promote
x_1378935089301629,Promote
x_1157020594907615,Promote
x_699642964419835,Promote
x_430905172336879,Contrast
x_1460497261130056,Contrast
x_552358206893228,Contrast
x_825494808671902,Contrast
x_639944221011819,Contrast
x_521852946068653,Contrast
x_1553041941803860,Promote
x_1839203346427337,Promote
x_2260747097411740,Promote
x_807634150503867,Promote
x_2967390833563405,Promote
x_787072125716797,Promote
x_792859021820177,Promote
x_508514567575959,Contrast
x_5398619163593724,Promote
x_492435596120950,Contrast
x_1531978237255862,Contrast
x_650336369982127,Contrast
x_1260880101416433,Promote
x_467787285165071,Promote
x_1154701258588748,Promote
x_1800484207002028,Attack
x_519390886274157,Attack
x_895987384699746,Attack
x_1477187749459878,Attack
x_1772762383058171,Attack
x_1128376451377235,Contrast
x_1462521417573456,Contrast
x_637522971369772,Promote
x_795746651542130,Promote
x_5579687282107170,Promote
x_520400519587841,Contrast
x_2381937678629613,Promote
x_1132463290809614,Promote
x_588756332940365,Promote
x_6117501284948985,Contrast
x_728628785347320,Promote
x_2722333191232283,Promote
x_817310559603628,Promote
x_443142784612716,Promote
x_5639038749489722,Contrast
x_518449306469254,Promote
x_1249977472507032,Contrast
x_2062431750610607,Promote
x_8223243754413847,Promote
x_639472114427347,Promote
x_1159252531677100,Contrast
x_675450303991035,Contrast
x_1050912169637642,Contrast
x_785910079378170,Contrast
x_798116184603911,Contrast
x_1753616408347309,Contrast
x_424903979800595,Contrast
x_820292639011995,Contrast
x_894528445028390,Contrast
x_649319473264985,Contrast
x_930312947944301,Contrast
x_1112037202771532,Contrast
x_2353269938154946,Contrast
x_786383902470544,Contrast
x_647914453675743,Promote
x_486891783327087,Contrast
x_1799682377051853,Contrast
x_1163496427536265,Promote
x_456427803137148,Promote
x_1269027363948796,Promote
x_989838789084819,Promote
x_441379638120079,Promote
x_8251678951570355,Attack
x_1067443997213746,Contrast
x_444191471193763,Promote
x_1143100619648392,Promote
x_3359071287670301,Promote
x_1081834205865511,Promote
x_794395031776204,Promote
x_652427449614751,Promote
x_485345796889447,Contrast
x_490044993176169,Promote
x_1392334941170062,Promote
x_788236188902819,Contrast
x_709078887050940,Contrast
x_694651348753541,Contrast
x_1316885545784587,Contrast
x_466566818787572,Contrast
x_622289552932714,Contrast
x_1347544509391099,Contrast
x_3281505445430647,Contrast
x_1154733872115548,Promote
x_852186342447291,Contrast
x_1952448484948459,Contrast
x_644720217110662,Contrast
x_846556343196569,Promote
x_1194810798105106,Contrast
x_635095211606957,Promote
x_839298117094595,Promote
x_530299385599237,Promote
x_652277403011809,Promote
x_724033752394670,Promote
x_5506310239466224,Promote
x_5211836302259431,Promote
x_518079093172900,Promote
x_395495625994667,Promote
x_417111770610692,Promote
x_5533541723397580,Promote
x_1292646978240919,Promote
x_499972402054784,Promote
x_704604274236203,Promote
x_1521156671715460,Promote
x_653115426339904,Promote
x_479055037577321,Promote
x_826759661810221,Promote
x_671822851009151,Promote
x_1202584573656922,Promote
x_2439088889602505,Promote
x_1107697336582049,Promote
x_1161898421071417,Promote
x_2010325095838562,Contrast
x_825889082186691,Contrast
x_792954481919676,Attack
x_1302725953881653,Contrast
x_632923065106681,Promote
x_508439740618834,Contrast
x_678098166570720,Contrast
x_616989850098057,Contrast
x_504564027724619,Contrast
x_3330249987244993,Contrast
x_820830178921953,Contrast
x_630518358387811,Promote
x_561442289076343,Contrast
x_1173287313273483,Contrast
x_853337229126326,Contrast
x_679229560342517,Contrast
x_658411849284127,Contrast
x_3454929301460915,Contrast
x_695244792021662,Contrast
x_838144184267863,Contrast
x_864681184526900,Contrast
x_1298497447631305,Contrast
x_831554074549618,Contrast
x_896437211342930,Contrast
x_1498058410676775,Contrast
x_2089374594593955,Contrast
x_2995757020724627,Contrast
x_3202671483305822,Contrast
x_643571420765265,Contrast
x_1167043934230461,Contrast
x_2102686460119011,Contrast
x_460841682781144,Contrast
x_5542015849213488,Contrast
x_482560170500614,Contrast
x_485206760222979,Contrast
x_795723101714958,Contrast
x_1827175077630466,Contrast
x_2195633650619568,Contrast
x_886591422273237,Contrast
x_1205316960049641,Contrast
x_609451727631047,Contrast
x_511756304167178,Contrast
x_1263120344632083,Contrast
x_652901939741695,Contrast
x_1172804396951629,Contrast
x_3257683051114918,Contrast
x_906364880336258,Contrast
x_5681347111924827,Promote
x_631678985309846,Contrast
x_1099782567343760,Contrast
x_658340192305515,Contrast
x_1100568694163278,Contrast
x_2089859381403376,Promote
x_576079690942760,Promote
x_402113385447678,Promote
x_499197528926760,Contrast
x_4017725471785889,Contrast
x_641085554142573,Promote
x_524070422475762,Contrast
x_663222998549472,Contrast
x_1733254810381053,Contrast
